,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
20,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,2018-10-12,Lamborghini Getaway,7Fur0xdBxvYbIT3qNUtYT2,63,Republic Records,0.794,0.685,2,-5.727,1,0.375,0.0,0.0818,0.194,139.977,128973,4,True,45.0,1.0,5.0,15zcbfnEwQYqdNosjkrlfu,album
21,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,2018-10-12,33rd Blakk Glass,5T0YyRxyxtLDxLYJhLjqWM,63,Republic Records,0.373,0.862,1,-1.98,1,0.0612,0.0,0.48,0.32,113.252,150267,5,True,60.0,1.0,13.0,15zcbfnEwQYqdNosjkrlfu,album
22,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,2018-10-12,Downer,2muf1caAmZ5AqPUFeIaP9r,63,Republic Records,0.367,0.799,1,-5.494,1,0.108,0.0,0.135,0.395,83.327,102960,4,True,46.0,1.0,10.0,15zcbfnEwQYqdNosjkrlfu,album
23,$ubjectz,Sanity,2018-03-28,Sanity,1lOSZBX4HxLqzMwdYxluVI,34,GCSY,0.541,0.897,2,-1.613,1,0.16,0.0,0.322,0.457,125.018,130560,4,False,41.0,1.0,1.0,1DN5hIGwJS494DG1ftYPQu,single
24,Post Malone,Hollywood's Bleeding,2019-09-06,Take What You Want (feat. Ozzy Osbourne & Travis Scott),7CZyCXKG6d5ALeq41sLzbw,93,Republic Records,0.499,0.8,1,-2.665,0,0.0502,0.0,0.147,0.272,139.919,229573,4,False,79.0,1.0,9.0,4g1ZRSobMefqF6nelkgibi,album
25,Night Lovell,Red Teenage Melody,2016-06-14,I'm Okay,3OEnY5jdjIZcvl4zMG5DDj,67,Night Lovell,0.741,0.782,2,-6.52,0,0.0282,2.35e-06,0.222,0.328,111.005,157855,4,True,58.0,1.0,4.0,4IoGoJXlXVTyY7X3trKeq6,album
26,Pouya,The South Got Something to Say,2019-07-01,Cyanide,7tZQ7KKB0514q8IGgTcf2u,66,POUYA,0.675,0.92,8,-6.142,1,0.41,0.0184,0.808,0.112,154.939,133494,4,True,55.0,1.0,13.0,3SNpwvPDO9MfNJCJwhNCd7,album
27,$uicideBoy$,Aliens Are Ghosts,2019-05-17,Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER),3xPmq4xcdWtAPm4uUO0yUo,56,"G59 Records, LLC",0.76,0.623,11,-7.803,1,0.213,0.0044,0.161,0.598,139.044,133617,5,True,63.0,1.0,1.0,6ST9kR1kQI3hmHuBOiBSW6,single
28,BONES,SparrowsCreek,2019-02-11,LooseScrew,6Qd2OmDq4rPFQi7qCHapTx,58,HealthySESH,0.379,0.43,1,-11.445,1,0.0509,0.0725,0.0861,0.0586,99.93,174375,4,True,64.0,1.0,4.0,20oQgr7H4q6wiLDYhRpKZ8,album
29,Yavid,Paper Fortune Teller,2019-10-30,Whip It Away,30n2hcyzDiLwnEoaDiXvV0,32,Yavid,0.611,0.718,1,-6.702,1,0.106,0.000328,0.355,0.395,172.591,217174,3,True,22.0,1.0,2.0,4jMcumafd8eOw2qvI9OGMX,album
